Genesis;[15]1,[17]1,[13]1,[18]1,[11]1,[8]1,[12]1,[19]1,[6]1,[0]1,[1]1,[4]1,[9]1,[10]1,[2]1
[15]1;[3]1,[7]1,[5]1,[8]2,[19]2,[12]2,[13]2,[18]2,[10]2,[11]2,[16]1,[15]2,[1]2
[17]1;[8]2,[19]2,[12]2,[13]2,[18]2,[10]2,[11]2,[16]1,[15]2,[1]2
[13]1;[14]1
[18]1;
[11]1;
[8]1;
[12]1;
[19]1;
[6]1;
[0]1;
[1]1;
[4]1;
[9]1;
[10]1;
[2]1;
[3]1;[0]2,[3]2,[7]2,[17]2,[9]2,[4]2,[14]2,[5]2,[2]2,[6]2,[19]3,[10]3,[13]3,[15]3,[16]2
[7]1;[0]2,[3]2,[7]2,[17]2,[9]2,[4]2,[14]2,[5]2,[2]2,[6]2,[19]3
[5]1;
[14]1;-[15]1
[8]2;[10]3,[13]3,[15]3,[16]2
[19]2;
[12]2;
[13]2;
[18]2;
[10]2;
[11]2;
[16]1;
[15]2;
[1]2;
[0]2;[0]3,[8]3,[7]3,[3]3,[18]3,[4]3,[1]3,[11]3,[17]3,[14]3,[5]3,[2]3,[19]4,[12]3,[13]4,[10]4
[3]2;[0]3,[8]3,[7]3,[3]3,[18]3,[4]3,[1]3,[11]3,[17]3,[14]3,[5]3,[2]3,[19]4,[12]3,[13]4,[10]4
[7]2;[9]3
[17]2;[0]4,[8]4
[9]2;
[4]2;
[14]2;
[5]2;
[2]2;
[6]2;
[19]3;
[10]3;
[13]3;
[15]3;
[16]2;
[0]3;[0]4,[9]3,[8]4,[3]4,[16]3,[1]4,[4]4,[15]4,[6]3,[7]4,[5]4,[11]4,[17]4,[12]4,[19]5,[14]4,[2]4
[8]3;[3]4,[16]3,[1]4,[4]4,[15]4,[6]3,[7]4,[5]4,[11]4,[17]4,[12]4,[19]5,[14]4,[2]4
[7]3;
[3]3;
[18]3;
[4]3;
[1]3;
[11]3;
[17]3;
[14]3;
[5]3;
[2]3;
[19]4;
[12]3;
[13]4;
[10]4;
[0]4;[13]5,[8]5,[0]5,[9]4,[18]4,[4]5,[6]4,[5]5,[16]4,[3]5,[1]5,[15]5,[10]5,[17]5,[11]5,[12]5,[7]5,[14]5,[2]5,[19]6
[9]3;[13]5,[8]5,[0]5,[9]4,[4]5,[6]4
[8]4;
[3]4;[18]4,[5]5,[16]4,[3]5,[1]5,[15]5,[10]5,[17]5,[11]5,[12]5,[7]5,[14]5,[2]5,[19]6
[16]3;
[1]4;
[4]4;
[15]4;
[6]3;
[7]4;
[5]4;
[11]4;
[17]4;
[12]4;
[19]5;
[14]4;
[2]4;
[13]5;[8]6,[13]6,[9]5,[4]6,[16]5,[0]6,[10]6,[1]6,[6]5,[17]6,[15]6,[7]6,[5]6,[3]6,[19]7,[12]6,[2]6
[8]5;[8]6,[13]6,[9]5,[4]6,[16]5,[6]5,[17]6,[15]6
[0]5;
[9]4;
[18]4;[0]6,[10]6,[1]6,[7]6,[3]6,[19]7,[12]6,[2]6
[4]5;
[6]4;
[5]5;
[16]4;
[3]5;
[1]5;[11]6,[18]5,[13]7
[15]5;
[10]5;
[17]5;
[11]5;
[12]5;
[7]5;
[14]5;
[2]5;[5]6
[19]6;[14]6
[8]6;[11]6,[14]6,[18]5,[13]7,[4]7,[9]6,[8]7,[16]6,[10]7,[17]7,[0]7,[15]7,[1]7,[5]7,[7]7,[19]8
[13]6;[4]7,[9]6,[8]7,[16]6,[10]7,[17]7,[0]7,[15]7,[1]7,[5]7,[7]7,[19]8
[9]5;
[4]6;
[16]5;
[0]6;
[10]6;
[1]6;
[6]5;[12]7,[2]7
[17]6;
[15]6;
[7]6;
[5]6;
[3]6;
[19]7;
[12]6;
[2]6;
[11]6;[12]7,[2]7,[3]7,[11]7,[14]7,[13]8,[9]7,[6]6,[8]8,[4]8,[18]6,[16]7,[15]8,[7]8,[17]8,[19]9,[5]8,[1]8
[14]6;[3]7,[11]7,[14]7,[13]8,[9]7,[6]6,[8]8,[18]6,[16]7
[18]5;[10]8
[13]7;
[4]7;[4]8,[15]8,[7]8,[17]8,[19]9,[5]8,[1]8
[9]6;
[8]7;
[16]6;
[10]7;
[17]7;
[0]7;
[15]7;
[1]7;
[5]7;
[7]7;
[19]8;
[12]7;[10]8,[0]8,[12]8,[2]8,[3]8,[13]9,[11]8,[9]8,[8]9,[6]7,[18]7,[4]9,[19]10,[15]9
[2]7;[0]8,[12]8,[3]8,[13]9,[4]9,[19]10
