Genesis;[15]1,[17]1,[13]1,[18]1,[11]1,[8]1,[12]1,[19]1,[6]1,[0]1,[1]1,[4]1,[9]1,[10]1,[2]1
[15]1;[3]1,[7]1,[5]1,[14]1,[8]2,[19]2,[4]2,[12]2,[13]2,[18]2,[11]2,[6]2,[16]1,[15]2,[10]2
[17]1;[14]1,[8]2,[19]2,[4]2,[12]2,[13]2,[18]2,[11]2,[6]2,[16]1,[15]2,[10]2,[9]2,[17]2,[7]2,[1]2,[2]2,[3]2,[5]2,[0]2
[13]1;[9]2,[17]2,[7]2,[1]2,[2]2,[3]2,[5]2,[0]2,[8]3,[4]3,[12]3
[18]1;[8]3,[19]3
[11]1;
[8]1;
[12]1;
[19]1;
[6]1;
[0]1;
[1]1;
[4]1;
[9]1;
[10]1;
[2]1;
[3]1;[12]3,[6]3,[11]3,[7]3,[15]3,[18]3,[13]3,[17]3,[16]2,[9]3,[3]3,[1]3,[10]3,[14]2,[5]3,[8]4,[4]4
[7]1;[7]3,[15]3,[18]3,[13]3,[17]3,[16]2,[9]3,[3]3,[10]3,[14]2,[5]3,[8]4,[4]4,[2]3,[0]3
[5]1;[2]3,[0]3,[11]4,[7]4,[18]4,[16]3
[14]1;[4]3,[19]3,[6]3,[11]3
[8]2;[7]4,[17]4,[16]3
[19]2;
[4]2;
[12]2;
[13]2;
[18]2;
[11]2;
[6]2;
[16]1;
[15]2;[18]4,[17]4,[12]4
[10]2;
[9]2;[1]3,[11]4
[17]2;
[7]2;
[1]2;
[2]2;
[3]2;
[5]2;
[0]2;[3]4,[13]4,[15]4,[9]4,[12]4
[8]3;
[4]3;[3]4,[9]4
[19]3;
[12]3;[13]4,[15]4,[10]4,[1]4,[19]4,[4]5,[5]4,[2]4,[14]3,[11]5,[17]5,[16]4
[6]3;[6]4
[11]3;[6]5,[2]5,[5]5
[7]3;[6]4,[10]4,[1]4,[19]4,[5]4,[2]4,[14]3,[11]5,[17]5,[16]4,[8]5,[9]5
[15]3;[0]4,[12]5,[10]5,[14]4
[18]3;[7]5,[10]5
[13]3;
[17]3;
[16]2;[9]5,[18]5,[3]5,[15]5,[7]5,[12]5,[13]5,[1]5
[9]3;
[3]3;
[1]3;
[10]3;
[14]2;
[5]3;
[8]4;[2]5
[4]4;[4]5,[8]5,[18]5,[3]5,[15]5,[0]4,[13]5,[1]5
[2]3;
[0]3;
[11]4;
[7]4;
[18]4;
[17]4;
[16]3;
[3]4;
[13]4;[6]5,[11]6,[16]5,[19]5,[18]6,[3]6,[7]6,[8]6,[0]5,[9]6,[10]6,[5]5,[1]6
[15]4;[14]4,[18]6,[8]6
[9]4;
[12]4;
[6]4;[11]6,[16]5,[17]6,[19]5,[3]6,[7]6,[0]5,[9]6,[10]6,[1]6,[4]6,[15]6,[2]6,[6]6,[12]6,[14]5
[10]4;[17]6,[2]6,[6]6,[16]6
[1]4;[12]6,[14]5,[16]6,[11]7,[18]7,[19]6,[3]7
[19]4;[18]7,[8]7,[10]7,[1]7,[16]7
[4]5;[4]7
[5]4;
[2]4;
[14]3;
[11]5;
[17]5;
[16]4;
[8]5;
[9]5;[4]6,[15]6,[11]7
[18]5;
[3]5;
[15]5;
[7]5;
[0]4;
[12]5;
[10]5;
[13]5;
[1]5;
[6]5;[8]7,[13]6,[3]7,[5]6,[9]7,[10]7,[1]7,[7]7,[4]7,[17]7,[12]7,[15]7,[0]6,[2]7,[16]7,[18]8
[2]5;
[14]4;
[11]6;[19]6,[13]6,[5]6,[9]7,[7]7,[17]7,[12]7,[15]7,[0]6,[2]7,[18]8
[16]5;[14]6,[8]8,[9]8,[3]8,[19]7,[5]7,[11]8,[13]7,[10]8
[17]6;[6]7,[19]7,[11]8,[13]7,[10]8
[19]5;[14]6,[8]8,[9]8,[3]8,[5]7,[4]8
[18]6;
[3]6;[18]9
[7]6;[8]9
[8]6;
[0]5;
[9]6;
[10]6;
[5]5;
[1]6;
[4]6;
[15]6;
[2]6;
[6]6;
[12]6;
[14]5;[6]7
[16]6;
[11]7;
[18]7;
[19]6;[0]7,[17]8,[12]8,[1]8,[7]8,[18]9,[2]8,[5]8,[6]8,[11]9,[3]9
[8]7;[4]8,[0]7,[17]8,[12]8,[16]8,[1]8,[7]8,[15]8,[14]7,[2]8,[5]8,[9]9,[8]9,[6]8
[13]6;[16]8,[15]8,[14]7,[10]9,[13]8,[19]8
[3]7;[11]9,[3]9,[10]9,[4]9,[19]8,[17]9,[12]9,[18]10
[5]6;[0]8,[12]9,[16]9,[18]10,[5]9,[1]9,[2]9,[14]8
[9]7;[0]8,[17]9,[16]9,[1]9,[14]8
[10]7;
[1]7;
[7]7;
[4]7;
[17]7;
[12]7;
[15]7;
[0]6;
[2]7;
[16]7;
[18]8;
[14]6;[9]9,[13]8,[4]9
[8]8;
[6]7;
[9]8;
[3]8;
[19]7;
[5]7;
[11]8;
[13]7;
[10]8;
[4]8;[5]9,[2]9,[6]9,[9]10,[15]9,[7]9,[8]10,[4]10,[11]10,[19]9,[13]9,[10]10,[3]10,[12]10,[17]10
[0]7;[6]9,[15]9,[7]9,[8]10,[4]10,[19]9,[10]10,[3]10,[17]10,[18]11,[0]9,[1]10
[17]8;[11]10,[13]9,[16]10,[0]9,[1]10,[5]10,[6]10,[14]9
[12]8;[5]10,[6]10,[14]9,[9]11,[8]11,[7]10,[1]11
[16]8;[1]11
[1]8;[13]10,[4]11,[15]10
[7]8;
[15]8;[9]10,[18]11
[14]7;
[18]9;
[2]8;
[5]8;
[9]9;
[8]9;
[6]8;
[11]9;[12]10
[3]9;
[10]9;
[13]8;
[4]9;
[19]8;
[0]8;[16]10
[17]9;
[12]9;
[16]9;
[18]10;
[5]9;[9]11,[13]10,[10]11,[2]10,[8]11,[19]10,[4]11,[15]10,[3]11,[17]11,[0]10,[12]11,[18]12,[5]11
[1]9;
[2]9;[9]12,[11]11,[6]11,[15]11,[1]12
[14]8;
[6]9;[10]11,[2]10,[7]10,[19]10,[3]11,[17]11,[0]10,[12]11,[18]12,[5]11,[9]12
[9]10;[14]10,[13]11,[6]11,[4]12,[3]12,[15]11,[18]13
[15]9;[11]11,[0]11
[7]9;[13]11,[3]12,[1]12,[2]11
[8]10;[18]13,[2]11,[9]13,[7]12,[19]12
[4]10;[6]12
[11]10;[14]10,[4]12,[8]12
[19]9;
[13]9;
[10]10;
[3]10;
[12]10;
[17]10;
[16]10;
[18]11;
[0]9;
[1]10;
[5]10;[0]11
[6]10;
[14]9;
[9]11;[7]11,[16]11,[8]12,[19]11,[10]12,[5]12,[17]12,[11]12,[9]13,[14]11
[13]10;[7]11,[16]11
[10]11;[19]11,[10]12,[5]12,[17]12,[11]12,[14]11,[13]12,[15]12,[4]13,[7]12,[3]13,[12]12
[2]10;[13]12,[15]12,[4]13,[6]12,[3]13,[12]12,[19]12,[8]13,[5]13,[16]12,[18]14,[1]13,[11]13
[8]11;[8]13,[5]13,[1]13,[9]14,[4]14
[7]10;[16]12,[18]14,[11]13,[0]12
[19]10;[6]13
[4]11;
[15]10;
[3]11;
[17]11;
[0]10;
[1]11;
[12]11;
[18]12;
[5]11;
[9]12;
[11]11;
[14]10;
[13]11;
[6]11;
[4]12;
[7]11;[10]13,[0]12,[9]14,[3]14,[14]12,[4]14,[6]13,[12]13,[13]13,[2]12,[8]14,[16]13,[5]14,[15]13
[3]12;
[15]11;
[16]11;[17]13,[12]13,[8]14,[1]14
[8]12;[7]13,[0]13,[19]13,[4]15
[19]11;[10]13,[3]14,[17]13,[2]12,[16]13,[5]14,[1]14,[15]13
[1]12;
[10]12;[10]14,[7]13,[4]15,[17]14,[11]14,[12]14,[8]15,[5]15
[5]12;[10]14,[19]13,[17]14,[11]14,[12]14,[6]14,[8]15
[17]12;[13]14,[4]16,[9]15,[12]15
[0]11;
[11]12;[4]16,[10]15,[0]14,[17]15,[1]15,[15]15,[14]14
[18]13;
[2]11;
[9]13;
[14]11;
[13]12;[14]12,[13]13
[15]12;
[4]13;
[6]12;
[7]12;
[3]13;
